1,1.24271,7.0041
2,1.27307,7.70111
3,1.28378,7.87787
4,1.28791,8.03571
5,1.29139,8.13343
6,1.29283,8.15875
7,1.29449,8.1999
8,1.29609,8.2303
9,1.29486,8.263
10,1.29496,8.2962
11,1.2952,8.31935
12,1.2971,8.32381
13,1.29829,8.32862
14,1.29814,8.34358
15,1.29914,8.30222
16,1.29989,8.3207
17,1.29971,8.34256
18,1.30086,8.36111
19,1.30342,8.37537
20,1.25408,8.12614
21,1.22563,7.85292
22,1.19532,7.52748
23,1.18005,7.25682
24,1.16691,7.07872
25,1.15462,6.90021
26,1.14175,6.73631
27,1.12937,6.56872
28,1.1172,6.4038
29,1.10619,6.23475
30,1.09529,6.0671
31,1.08428,5.91113
32,1.07292,5.76191
33,1.06232,5.61616
34,1.05245,5.46733
35,1.0425,5.35318
36,1.03357,5.20816
37,1.02478,5.05971
38,1.01442,4.91552
39,1.00446,4.77648
40,1.01264,4.69999
41,1.01279,4.69405
42,1.02385,4.72122
43,1.02627,4.79562
44,1.02677,4.78954
45,1.02724,4.78965
46,1.02842,4.78854
47,1.02887,4.76946
48,1.02901,4.77006
49,1.02935,4.769
50,1.02908,4.77629
51,1.02846,4.76976
52,1.02807,4.76905
53,1.02776,4.76802
54,1.02791,4.76806
55,1.02703,4.76574
56,1.02508,4.77033
57,1.02499,4.76707
58,1.02626,4.76738
59,1.02648,4.77517
60,1.02644,4.75661
61,1.02657,4.7619
62,1.01679,4.72967
63,1.01723,4.67436
64,1.01991,4.67322
65,1.02048,4.66867
66,1.02144,4.66361
67,1.02157,4.68164
68,1.02169,4.67884
69,1.02013,4.677
70,1.01862,4.67676
71,1.01722,4.65719
72,1.01607,4.66272
73,1.0143,4.66025
74,1.01218,4.65875
75,1.01121,4.66167
76,1.01043,4.6604
77,1.00815,4.6547
78,1.00526,4.65784
79,1.00239,4.62883
80,0.99934,4.63859
81,0.995498,4.63137
82,1.00194,4.66245
83,0.999613,4.71576
84,0.99538,4.72206
85,0.993193,4.72211
86,0.990215,4.70745
87,0.988594,4.70987
88,0.987537,4.71013
89,0.988023,4.71285
90,0.989073,4.70775
91,0.990562,4.72887
92,0.991958,4.72448
93,0.994397,4.72744
94,0.997321,4.71188
95,1.00196,4.70465
96,1.00686,4.70111
97,1.01139,4.70517
98,1.01589,4.69972
99,1.02057,4.72452
100,1.02463,4.7177
101,1.02807,4.72207
102,1.0175,4.6895
103,1.0156,4.63641
104,1.01652,4.63652
105,1.0153,4.63877
106,1.01576,4.66101
107,1.01565,4.65682
108,1.01507,4.6549
109,1.0148,4.65946
110,1.01395,4.66571
111,1.01233,4.6633
112,1.01134,4.66245
113,1.00983,4.65801
114,1.00682,4.67201
115,1.00273,4.67739
116,0.997916,4.67582
117,0.993405,4.67677
118,0.989058,4.67117
119,0.985031,4.6737
120,0.884589,4.22558
121,0.811743,3.82503
122,0.767082,3.5536
123,0.722349,3.31
124,0.682465,3.0559
125,0.647572,2.83104
126,0.616489,2.62916
127,0.588985,2.44776
128,0.565024,2.28543
129,0.543458,2.13611
130,0.524258,1.9954
131,0.506329,1.86682
132,0.489344,1.74912
133,0.473495,1.64111
134,0.458252,1.5364
135,0.443469,1.44038
136,0.429272,1.34872
137,0.415515,1.26214
138,0.402438,1.18284
