1,1.31339,1.73721
2,1.30347,1.72794
3,1.30354,1.72274
4,1.30238,1.72008
5,1.30285,1.72068
6,1.30288,1.72181
7,1.3032,1.72143
8,1.30416,1.7226
9,1.30606,1.72278
10,1.30674,1.72207
11,1.30714,1.72191
12,1.30653,1.72189
13,1.30696,1.72188
14,1.30726,1.72201
15,1.30756,1.72193
16,1.30822,1.72247
17,1.3083,1.72257
18,1.30899,1.72295
19,1.31187,1.72351
20,1.23284,1.64701
21,1.16813,1.57935
22,1.11,1.51773
23,1.0569,1.46291
24,1.05818,1.46299
25,1.05962,1.46301
26,1.06107,1.46301
27,1.06246,1.4633
28,1.06378,1.46311
29,1.06524,1.46344
30,1.06645,1.46421
31,1.06745,1.46497
32,1.06919,1.46518
33,1.07064,1.4655
34,1.07223,1.46598
35,1.07361,1.46623
36,1.07475,1.46635
37,1.07693,1.46669
38,1.07844,1.46647
39,1.07857,1.46685
40,1.07971,1.46673
41,1.07631,1.46687
42,1.07549,1.46902
43,1.07378,1.47003
44,1.07334,1.4704
45,1.07297,1.47104
46,1.07278,1.47167
47,1.0718,1.47183
48,1.07139,1.47251
49,1.07023,1.47279
50,1.06942,1.47332
51,1.06881,1.47355
52,1.06863,1.47466
53,1.06821,1.47497
54,1.06822,1.47506
55,1.06839,1.4757
56,1.06896,1.4759
57,1.06928,1.47583
58,1.06906,1.47583
59,1.0692,1.47599
60,1.06998,1.47645
61,1.07169,1.47713
62,1.07401,1.47835
63,1.07823,1.48041
64,1.08071,1.48023
65,1.08352,1.47984
66,1.08541,1.47974
67,1.08729,1.48
68,1.08722,1.48002
69,1.08701,1.48024
70,1.08638,1.48047
71,1.08598,1.48058
72,1.08448,1.48015
73,1.08331,1.4808
74,1.08135,1.48118
75,1.07936,1.48131
76,1.07681,1.48178
77,1.07432,1.48248
78,1.07197,1.48317
79,1.0698,1.4832
80,1.06357,1.47967
81,1.05894,1.47582
82,1.05222,1.47149
83,1.04545,1.46753
84,1.0422,1.46819
85,1.03919,1.46877
86,1.03674,1.46868
87,1.03541,1.46904
88,1.03502,1.46879
89,1.0352,1.4686
90,1.0359,1.46763
91,1.03766,1.46717
92,1.04014,1.4662
93,1.0435,1.46499
94,1.04731,1.46396
95,1.05203,1.46282
96,1.05738,1.46151
97,1.06126,1.46048
98,1.06589,1.45992
99,1.06949,1.45951
100,1.07701,1.46399
101,1.08036,1.46731
102,1.08098,1.46821
103,1.07939,1.46751
104,1.07835,1.46763
105,1.07799,1.4676
106,1.07789,1.46784
107,1.07738,1.46763
108,1.07692,1.46846
109,1.07669,1.46864
110,1.07659,1.46921
111,1.07497,1.46945
112,1.07242,1.47065
113,1.06894,1.47194
114,1.06522,1.47304
115,1.06082,1.47426
116,1.05577,1.47708
117,1.05215,1.47821
118,1.04831,1.47909
119,1.04521,1.47999
120,1.03968,1.47788
121,1.03638,1.47643
122,1.03537,1.47656
123,1.03586,1.47719
124,0.98642,1.42633
125,0.941369,1.38091
126,0.902387,1.34027
127,0.867285,1.3033
128,0.835408,1.26848
129,0.806666,1.23718
130,0.780432,1.20813
131,0.756143,1.18089
132,0.733415,1.15496
133,0.711956,1.13048
134,0.688839,1.10754
135,0.668902,1.08575
136,0.649184,1.05499
137,0.629827,1.02962
138,0.626379,1.02943
139,0.625114,1.02947
140,0.624128,1.0298
141,0.624096,1.02932
142,0.623666,1.02928
143,0.623503,1.02936
144,0.623017,1.02924
145,0.622245,1.02867
146,0.620494,1.02862
147,0.618071,1.02856
148,0.615629,1.02855
149,0.612393,1.02801
150,0.608634,1.02728
151,0.604844,1.02655
152,0.600763,1.02622
153,0.596979,1.02553
154,0.59532,1.02438
155,0.592241,1.02384
156,0.590386,1.0316
157,0.58906,1.03673
158,0.575483,1.01932
159,0.573896,1.01854
160,0.575069,1.01813
161,0.576425,1.01859
162,0.578167,1.01863
163,0.579441,1.01908
164,0.58177,1.01931
165,0.584246,1.01306
166,0.585019,1.00634
167,0.588686,1.00609
168,0.592206,1.00596
169,0.595162,1.00629
170,0.597933,1.00669
171,0.600062,1.00724
172,0.602039,1.00732
173,0.603088,1.00776
174,0.603146,1.00841
175,0.603437,1.00886
176,0.603078,1.00942
177,0.602876,1.01002
178,0.602074,1.01063
179,0.601571,1.01131
180,0.599937,1.01194
181,0.598366,1.01189
182,0.59652,1.01277
183,0.595201,1.01208
184,0.592721,1.0121
185,0.589779,1.01896
186,0.588753,1.02555
187,0.585059,1.02509
188,0.581295,1.02437
189,0.578347,1.02402
190,0.575716,1.02398
191,0.573968,1.02376
192,0.572887,1.0239
193,0.572638,1.02414
194,0.573537,1.02419
