1,1.33159,3.39096
2,1.33458,3.40163
3,1.3358,3.42733
4,1.33624,3.45592
5,1.33652,3.47792
6,1.33631,3.49437
7,1.33603,3.50954
8,1.33601,3.52192
9,1.33625,3.53384
10,1.33624,3.54709
11,1.33642,3.55998
12,1.33653,3.57361
13,1.33661,3.58033
14,1.33653,3.586
15,1.33662,3.59207
16,1.33662,3.59734
17,1.33672,3.60328
18,1.33672,3.61041
19,1.3266,3.61669
20,1.32717,3.62359
21,1.32763,3.62914
22,1.3279,3.63183
23,1.32836,3.63389
24,1.32879,3.63709
25,1.32908,3.64059
26,1.32937,3.64312
27,1.32961,3.64498
28,1.32989,3.64713
29,1.33009,3.64971
30,1.33034,3.65165
31,1.33055,3.65285
32,1.33077,3.6534
33,1.33099,3.65485
34,1.33119,3.65683
35,1.33134,3.65758
36,1.33155,3.6587
37,1.33168,3.65973
38,1.33176,3.66131
39,1.32749,3.66235
40,1.32772,3.6627
41,1.3279,3.66592
42,1.32806,3.66817
43,1.32824,3.66953
44,1.32843,3.67033
45,1.32857,3.67047
46,1.32874,3.67077
47,1.32888,3.6713
48,1.32906,3.67145
49,1.32918,3.67112
50,1.24197,3.56553
51,1.23436,3.52392
52,1.22672,3.48772
53,1.21918,3.45151
54,1.21141,3.41383
55,1.20077,3.37345
56,1.19315,3.3382
57,1.18604,3.30155
58,1.17911,3.26525
59,1.17193,3.22882
60,1.16498,3.19278
61,1.15819,3.15706
62,1.15143,3.12068
63,1.14477,3.08611
64,1.13812,3.05251
65,1.13162,3.0189
66,1.12514,2.9848
67,1.1187,2.95066
68,1.11245,2.91647
69,1.10875,2.8811
70,1.09862,2.8441
71,1.09249,2.80954
72,1.08649,2.77709
73,1.08054,2.74588
74,1.07435,2.71329
75,1.06847,2.68118
76,1.06267,2.64992
77,1.05713,2.6198
78,1.05133,2.58955
79,1.04564,2.55879
80,1.04017,2.52949
81,1.03447,2.5
82,1.02893,2.47081
83,1.02309,2.44113
84,1.01797,2.41265
85,1.01084,2.38397
86,1.00501,2.35671
87,0.999957,2.32989
88,0.994945,2.30252
89,0.991927,2.27252
90,0.986861,2.24674
91,0.948029,2.19342
92,0.94476,2.16567
93,0.941408,2.14003
94,0.93823,2.11701
95,0.935099,2.09524
96,0.931844,2.07333
97,0.928583,2.0519
98,0.925441,2.0305
99,0.920917,2.00954
