1,1.35839,1.54126
2,1.33487,1.53846
3,1.31411,1.53177
4,1.32602,1.53307
5,1.3335,1.53607
6,1.33534,1.53441
7,1.325,1.53251
8,1.31813,1.52975
9,1.31223,1.52893
10,1.31153,1.52904
11,1.31344,1.53017
12,1.31357,1.52857
13,1.31676,1.52951
14,1.32119,1.53139
15,1.32037,1.53114
16,1.31786,1.53148
17,1.31519,1.5308
18,1.31357,1.53002
19,1.30886,1.52924
20,1.30385,1.52752
21,1.30475,1.52754
22,1.30358,1.52778
23,1.30501,1.52797
24,1.30408,1.52807
25,1.3024,1.52793
26,1.30193,1.52756
27,1.30166,1.52763
28,1.30377,1.52794
29,1.30589,1.52921
30,1.30746,1.52962
31,1.30826,1.52966
32,1.30965,1.53029
33,1.31013,1.53048
34,1.30979,1.53026
35,1.31054,1.53037
36,1.30983,1.53048
37,1.30957,1.53016
38,1.31181,1.53119
39,1.3131,1.53206
40,1.31336,1.53212
41,1.31202,1.53189
42,1.31162,1.53193
43,1.31215,1.53214
44,1.31126,1.53203
45,1.31089,1.53211
46,1.31143,1.53243
47,1.3106,1.5323
48,1.31144,1.53268
49,1.31272,1.53301
50,1.27194,1.50511
51,1.23811,1.47894
52,1.20576,1.45227
53,1.17513,1.42698
54,1.1462,1.40341
55,1.11965,1.38133
56,1.09439,1.36071
57,1.07124,1.34056
58,1.04918,1.32096
59,1.02717,1.29187
60,1.00591,1.26452
61,1.00398,1.25952
62,1.00313,1.25539
63,1.00301,1.2512
64,1.00239,1.24694
65,1.00196,1.24292
66,1.00273,1.23877
67,1.00345,1.23492
68,1.00312,1.23427
69,1.00321,1.23413
70,1.00433,1.23469
71,1.00394,1.23485
72,1.00452,1.2348
73,1.00446,1.23512
74,1.00395,1.23551
75,1.00435,1.23563
76,1.00404,1.236
77,1.00428,1.23625
78,1.00336,1.23644
79,1.00237,1.23633
80,1.00176,1.23642
81,1.00164,1.23691
82,1.0007,1.23689
83,0.999083,1.23674
84,0.998243,1.23696
85,0.997892,1.23755
86,0.997912,1.23768
87,0.997767,1.23804
88,0.997397,1.23823
89,0.997613,1.23807
90,0.996881,1.23817
91,0.997142,1.2383
92,0.996726,1.23835
93,0.996057,1.2387
94,0.995942,1.23902
95,0.996329,1.23912
96,0.99659,1.23935
97,0.996753,1.23944
98,0.995902,1.2395
99,0.994544,1.24011
100,0.997797,1.23923
101,0.998544,1.23875
102,0.998907,1.23938
103,0.99963,1.24006
104,0.999111,1.24068
105,0.998575,1.24098
106,0.997695,1.24075
107,0.996821,1.24075
108,1.01582,1.25787
109,1.03744,1.28642
110,1.06022,1.3155
111,1.06186,1.32144
112,1.06251,1.32652
113,1.06297,1.33122
114,1.06339,1.33601
115,1.0633,1.34071
116,1.06217,1.34498
117,1.06042,1.34916
118,1.06032,1.3501
119,1.06178,1.35055
120,1.06135,1.35071
121,1.06132,1.35085
122,1.0607,1.35107
123,1.06068,1.35112
124,1.06185,1.35133
125,1.06143,1.3515
126,1.06215,1.35173
127,1.06325,1.35232
128,1.06443,1.35296
129,1.06343,1.35297
130,1.06329,1.35323
131,1.06321,1.35324
132,1.06472,1.35366
133,1.06696,1.35442
134,1.06915,1.35492
135,1.069,1.35442
136,1.06919,1.35465
137,1.06937,1.3546
138,1.0698,1.35453
139,1.0692,1.35457
140,1.07064,1.35503
141,1.07105,1.35546
142,1.07119,1.35576
143,1.0701,1.35532
144,1.07107,1.35515
145,1.07029,1.35509
146,1.06868,1.35498
147,1.06897,1.35537
148,1.06802,1.35503
149,1.06882,1.3556
150,1.06899,1.35553
151,1.06789,1.35479
152,1.06727,1.35423
153,1.0671,1.35384
154,1.06594,1.35272
155,1.06618,1.35263
156,1.06608,1.35174
157,1.06732,1.34957
158,1.04492,1.32717
159,1.04416,1.32551
160,1.04464,1.32457
161,1.04501,1.32295
162,1.0455,1.32183
163,1.04501,1.32079
164,1.04387,1.31972
165,1.04387,1.31903
166,1.04489,1.31967
167,1.04735,1.31994
168,1.04849,1.32061
169,1.04823,1.321
170,1.04918,1.32119
171,1.04971,1.32163
172,1.05013,1.32184
173,1.05039,1.32229
174,1.04963,1.32208
175,1.05136,1.32245
176,1.05181,1.32275
177,1.0511,1.32269
178,1.05071,1.3228
179,1.05252,1.32309
180,1.0532,1.32359
181,1.05356,1.32406
182,1.0519,1.32431
183,1.0521,1.32457
184,1.05096,1.32472
185,1.0511,1.32538
186,1.05172,1.32565
187,1.05206,1.3265
188,1.0515,1.32679
189,1.05076,1.32716
190,1.05025,1.32754
191,1.04956,1.32806
192,1.04932,1.32827
193,1.04932,1.32881
194,1.04847,1.3297
195,1.04872,1.33007
196,1.05025,1.33064
197,1.05099,1.33077
198,1.0517,1.33228
199,1.05028,1.33204
200,1.0502,1.33298
201,1.0502,1.33358
202,1.05124,1.33429
203,1.0515,1.33471
204,1.054,1.33601
205,1.05434,1.33652
206,1.05414,1.33753
207,1.05227,1.33946
208,1.05306,1.34285
209,1.03047,1.32449
210,1.02802,1.32504
211,1.02835,1.32665
212,1.02668,1.32791
213,1.02576,1.32921
214,1.02588,1.33042
215,1.02664,1.33099
216,1.02647,1.33097
217,1.02513,1.33125
218,1.02507,1.33092
219,1.02455,1.33091
220,1.02379,1.33061
221,1.02396,1.33087
222,1.02439,1.33109
223,1.02338,1.33078
224,1.02103,1.33111
225,1.01987,1.33095
226,1.0198,1.33114
227,1.01869,1.33074
228,1.01636,1.33015
229,1.0161,1.33021
230,1.01536,1.33051
231,1.01462,1.32996
232,1.01498,1.33006
233,1.01299,1.33099
234,1.01013,1.33389
235,1.00994,1.33396
236,1.01011,1.33385
237,1.01006,1.33356
238,1.00987,1.33376
239,1.0096,1.33364
240,1.00885,1.33354
241,1.00947,1.33288
242,1.00992,1.33317
243,1.01189,1.33312
244,1.01146,1.33342
245,1.01118,1.33351
246,1.00964,1.33323
247,1.0073,1.33341
248,1.00721,1.33252
249,1.00886,1.3324
250,1.00904,1.33178
251,1.01008,1.33223
252,1.01013,1.33283
253,1.0103,1.33313
254,1.0086,1.33241
255,1.00831,1.33231
256,1.00963,1.33281
257,1.01045,1.33329
258,1.01036,1.33373
259,1.01055,1.33391
260,0.991654,1.31615
261,0.971846,1.29866
262,0.954448,1.28193
263,0.935361,1.26479
264,0.91834,1.24927
265,0.900416,1.23442
266,0.883742,1.22008
267,0.868243,1.2069
268,0.852403,1.19393
269,0.838034,1.18115
270,0.823621,1.16859
271,0.809221,1.1565
272,0.795254,1.1445
273,0.781916,1.13333
274,0.770742,1.12176
275,0.758165,1.11097
276,0.746532,1.10094
277,0.735869,1.09122
278,0.725414,1.08168
279,0.714089,1.07218
280,0.70394,1.06292
281,0.694269,1.05428
282,0.684456,1.04555
283,0.67564,1.03632
284,0.676289,1.03385
285,0.676385,1.03373
286,0.676242,1.03375
287,0.676163,1.03381
288,0.67593,1.03377
289,0.676205,1.03383
290,0.676518,1.03395
291,0.676435,1.03414
292,0.676499,1.03398
293,0.676454,1.03416
294,0.676912,1.03353
295,0.677006,1.03353
296,0.677844,1.03329
297,0.678536,1.03285
298,0.678837,1.03281
299,0.679057,1.03268
300,0.67883,1.03285
301,0.678417,1.03249
302,0.678342,1.03211
303,0.67831,1.03234
304,0.678476,1.03282
305,0.678104,1.03241
306,0.678091,1.03274
307,0.67821,1.0329
308,0.677481,1.03335
309,0.677556,1.03386
310,0.677831,1.03433
311,0.677465,1.03472
312,0.677288,1.03483
313,0.676987,1.03508
314,0.676913,1.03576
315,0.677554,1.03625
316,0.677865,1.03666
317,0.677802,1.03613
318,0.677715,1.03602
319,0.67738,1.03598
320,0.677046,1.03579
321,0.676697,1.0353
322,0.676404,1.03528
323,0.676117,1.03497
324,0.676598,1.03526
325,0.676874,1.03538
326,0.676243,1.035
327,0.675705,1.03498
328,0.675336,1.03468
329,0.676066,1.03499
330,0.676133,1.03468
331,0.676146,1.0349
332,0.676162,1.03469
333,0.676085,1.03466
334,0.667324,1.02711
335,0.657559,1.01893
336,0.648464,1.01122
337,0.639323,1.0033
338,0.631299,0.995879
339,0.631024,0.995674
340,0.630791,0.995282
341,0.631059,0.995135
342,0.6312,0.995031
343,0.63117,0.994984
344,0.631083,0.995054
345,0.630903,0.994952
