1,1.27815,1.6159
2,1.27769,1.61606
3,1.27916,1.61731
4,1.27997,1.61227
5,1.27977,1.61459
6,1.27985,1.6168
7,1.28025,1.61919
8,1.28029,1.62258
9,1.28037,1.62458
10,1.28059,1.625
11,1.28063,1.62705
12,1.28061,1.62926
13,1.28076,1.63056
14,1.28087,1.63087
15,1.28085,1.63271
16,1.2808,1.6337
17,1.28089,1.63534
18,1.28092,1.63668
19,1.28087,1.63642
20,1.28091,1.6372
21,1.2809,1.63816
22,1.28088,1.63888
23,1.28091,1.63974
24,1.28094,1.63948
25,1.28103,1.64032
26,1.28102,1.64113
27,1.28103,1.64182
28,1.281,1.64144
29,1.28103,1.64207
30,1.28106,1.64262
31,1.28104,1.64295
32,1.28109,1.64333
33,1.28116,1.64299
34,1.28112,1.64321
35,1.28112,1.64325
36,1.28113,1.64345
37,1.2811,1.64365
38,1.28108,1.64317
39,1.28106,1.64344
40,1.28107,1.64376
41,1.28103,1.64404
42,1.28102,1.64431
43,1.28104,1.6441
44,1.28103,1.64439
45,1.28102,1.64466
46,1.28104,1.64498
47,1.28101,1.64517
48,1.281,1.64543
49,1.28101,1.64522
50,1.18643,1.56647
51,1.11174,1.50061
52,1.1097,1.49999
53,1.10966,1.50024
54,1.10962,1.50125
55,1.10963,1.50181
56,1.10965,1.50242
57,1.10963,1.50285
58,1.10962,1.50306
59,1.10963,1.50294
60,1.10963,1.50353
61,1.10962,1.50374
62,1.10934,1.50433
63,1.1093,1.50453
64,1.10929,1.50457
65,1.10928,1.50455
66,1.1093,1.50494
67,1.10929,1.5049
68,1.10928,1.5049
69,1.10929,1.50537
70,1.1093,1.50513
71,1.10926,1.50508
72,1.10926,1.50512
73,1.10926,1.5053
74,1.10926,1.5058
75,1.10922,1.50542
76,1.10922,1.50538
77,1.10923,1.50552
78,1.10923,1.50599
79,1.10923,1.50597
80,1.10922,1.50558
81,1.10922,1.50568
82,1.10918,1.50573
83,1.10916,1.50622
84,1.10917,1.5063
85,1.10909,1.50649
86,1.1091,1.50676
87,1.10834,1.50582
88,1.10644,1.50411
89,1.10456,1.5019
90,1.10268,1.49961
91,1.10082,1.49693
92,1.09894,1.49473
93,1.09706,1.49299
94,1.09535,1.49066
95,1.09537,1.49074
96,1.09534,1.49081
97,1.09534,1.49092
98,1.09537,1.49105
99,1.09536,1.49109
100,1.10032,1.49307
101,1.10052,1.49427
102,1.03779,1.43857
103,0.980225,1.38771
104,0.978485,1.38645
105,0.978509,1.38648
106,0.978475,1.38641
107,0.978473,1.3864
108,0.978493,1.38606
109,0.978471,1.38646
110,0.978452,1.38645
111,0.978451,1.38643
112,0.978665,1.38596
113,0.978675,1.38566
114,0.97866,1.38608
115,0.9787,1.38625
116,0.978691,1.38611
117,0.978451,1.3865
118,0.978433,1.38657
119,0.978425,1.38663
120,0.978414,1.38663
121,0.978452,1.38669
122,0.978455,1.38679
123,0.978425,1.38667
124,0.978432,1.38667
125,0.978443,1.38663
126,0.978436,1.38661
127,0.978427,1.38651
128,0.978447,1.38661
129,0.978443,1.38668
130,0.978431,1.38667
131,0.978462,1.38674
132,0.978463,1.38676
133,0.978441,1.38676
134,0.97846,1.38655
135,0.978513,1.3867
136,0.978517,1.38667
137,0.979115,1.38764
138,0.980614,1.38956
139,0.982104,1.3912
140,0.98357,1.39318
141,0.985091,1.39574
142,0.986574,1.39769
143,0.988093,1.39959
144,0.989502,1.40176
145,0.989478,1.40137
146,0.989479,1.40146
147,0.989431,1.40149
148,0.98682,1.40248
149,0.986917,1.40296
150,0.987312,1.4027
151,0.987203,1.40231
152,0.987171,1.40158
153,1.04376,1.45289
154,1.04572,1.45442
155,1.04573,1.45408
156,1.04577,1.45419
157,1.04572,1.45414
158,1.04572,1.45462
159,1.04575,1.45491
160,1.04578,1.45465
161,1.04577,1.45464
162,1.0458,1.45469
163,1.04582,1.45513
164,1.04582,1.45509
165,1.04579,1.4546
166,1.0458,1.4546
167,1.04606,1.45431
168,1.04609,1.45448
169,1.04612,1.45454
170,1.04611,1.4547
171,1.04611,1.45488
172,1.04611,1.45491
173,1.04615,1.45501
174,1.04613,1.45494
175,1.04612,1.45501
176,1.04616,1.45519
177,1.04582,1.45537
178,1.0458,1.4554
179,1.04583,1.45555
180,1.04584,1.456
181,1.0458,1.45573
182,1.04582,1.45579
183,1.04581,1.45574
184,1.04581,1.45626
185,1.04582,1.45634
186,1.04581,1.45601
187,1.04578,1.4561
