Time	EXEC_CV	DRAM_CV
900	0.2045520747	0.0321584352
901	0.1365516227	0.0292155666
902	0.1120623851	0.0298243026
903	0.2071472906	0.0312144206
904	0.2041336361	0.0292597651
905	0.3466076747	0.0634089371
906	0.5106927759	0.0749072368
907	0.7106619117	0.0815519214
908	0.7060629281	0.0548265872
909	0.60965601	0.0439276486
910	0.5625043303	0.048616926
911	0.4088492112	0.0374472818
912	0.1588548815	0.0157290092
913	1.6432729905	0.1265154764
914	1.3034153301	0.2713628221
915	1.1599577145	0.2605564389
916	1.0799546762	0.2498790819
917	1.0010156945	0.2391825104
918	1.3164041261	0.2573429874
919	0.2250403795	0.0197099244
920	0.007518797	0.0012966917
921	0.0063001508	0.001296078
922	0.007518797	0.0021174886
923	0.0067048515	0.0019816675
924	0.0040997197	0.0021174886
925	0.0041058662	0.0019816675
926	0.0062812314	0.0019816675
927	0.0063001508	0.0012966917
928	0.0063287445	0.0012966917
929	0.0053568696	0.0012966917
930	0.0033931229	0.0012966917
931	0.0033931229	0.0010592458
932	0.0033931229	0.0010592458
933	0	0.0012966917
934	0	0.0021164865
935	0.0033931229	0.0021164865
936	0.006806904	0.0021164865
937	0.0076335878	0.0019788553
938	0.0068486002	0.0026992789
939	0.0034348202	0.0016756085
940	0	0.0016756085
941	0	0.0019835468
942	0	0.0012991522
943	0.0069014444	0.0010602503
944	0.0109628958	0.0012991522
945	0.0225781509	0.0019863723
946	0.0294225048	0.0023752969
947	0.028785993	0.0021265506
948	0.0392017892	0.0016835876
949	0.0697551949	0.0010653016
950	0.1320706134	0.0010653016
951	0.1356207294	0.0062295293
952	0.1291457404	0.0377193286
953	1.375145078	0.0662401321
954	1.4317087776	0.0856231021
955	1.4455651326	0.0976601249
956	1.4441360762	0.0965020315
957	1.4010372291	0.1532791264
958	0.3660509009	0.178127546
959	0.2667393664	0.1631526892
960	0.1207988257	0.1110635953
961	0.0698877556	0.0034974783
962	0.5921654762	0.0759129288
963	0.599721874	0.0818369028
964	0.6123813501	0.0879350016
965	0.6226415094	0.0927972945
966	0.6135066968	0.0966101444
967	0.0115559069	0.0032982089
968	0.0115559069	0.0011007286
969	0.0115559069	0.0024642754
970	0.0029002179	0.0024642754
971	0.0029002179	0.0024642754
972	0.0029002179	0.0026223662
973	0.0084227421	0.0024642754
974	1.3043771419	0.0297302592
975	0.9901365714	0.0330629557
976	0.8401243657	0.0509202577
977	0.7958041956	0.058706205
978	0.6774028037	0.0682342545
979	0.5492813172	0.067527001
980	0.2107066096	0.07057551
981	0.2040229149	0.0087903524
982	0.0351214545	0.0023297429
983	0.0367781386	0.0028521275
984	0.0397578872	0.0026003076
985	0.0570773632	0.0027670638
986	0.065481711	0.0023198753
987	0.057962627	0.0018933683
988	0.0460117685	0.0023169313
989	0.022067685	0.0023149728
990	0.0224618469	0.0018885709
991	0.0268500482	0.0018885709
992	0.0297767105	0.0018853862
993	0.0303976686	0.0023071717
994	0.024554702	0.0021052632
995	0.0161858329	0.0018814203
996	0.0093224613	0.0018814203
997	0.0039694566	0.0017606482
998	0.0017088789	0.0017606482
999	0.004177899	0.0018814203
1000	0.0060694487	0.0018814203
1001	0.0096090996	0.0014855184
1002	0.0097855978	0.0009391298
1003	0.0069644453	0.0078272969
1004	0.004661138	0.0076617048
1005	0.004647219	0.0074589323
1006	0.0096975863	0.006776523
1007	0.0114498237	0.006776523
1008	0.0122617264	0.0014886459
1009	0.0068112122	0.0014886459
1010	0.0052235757	0.0023983497
1011	0.0058394492	0.0023983497
1012	0.0053511906	0.0031239252
1013	0.0045437728	0.0033287133
1014	0.0022107308	0.0035183348
1015	0.0050285344	0.0035183348
1016	0.0050285344	0.003453484
1017	0.0099431784	0.0011497115
1018	0.0136609946	0.0011497115
1019	0.0140369109	0.0011497115
1020	0.0112909757	0.0009391298
1021	0.0082163425	0.0009391298
1022	0.0077756508	0.0011497115
1023	0.0106558451	0.0011497115
1024	0.0158317778	0.0009391298
1025	0.0244151487	0.0009391298
1026	0.0251479191	0.0014855184
1027	0.0208291873	0.0009399193
1028	0.01520245	0.0011516454
1029	0.0082747172	0.0011521299
1030	0.0109529246	0.0011521299
1031	0.0180442786	0.0017606482
1032	0.0281784553	0.0024023924
1033	0.0416325611	0.0027495582
1034	0.0452891176	0.0025838499
1035	0.0458941021	0.0011569974
1036	0.0458040912	0.0023169313
1037	0.0373527117	0.0023169313
1038	0.0370983007	0.0024125591
1039	0.0388921605	0.0027635449
1040	0.0508213845	0.0024187005
1041	0.0738429315	0.0027670638
1042	0.0892782465	0.0024238423
1043	0.1012259783	0.00323088
1044	0.0972610273	0.0059267138
1045	0.0937839752	0.0059444888
1046	0.1064478469	0.0053931673
1047	0.1186527108	0.0040319584
1048	0.1241749193	0.0036172072
1049	0.10244294	0.0044922967
1050	0.0703197693	0.0039439649
1051	0.0559672056	0.0032997717
1052	0.0481687436	0.002486209
1053	0.053626149	0.0073262699
1054	0.0611123686	0.0069348194
1055	0.0810977773	0.0072322521
1056	0.104946205	0.0093863732
1057	0.5839010915	0.0632917789
1058	0.5717164031	0.0758927227
1059	0.5524375547	0.0763802129
1060	0.5206711223	0.0629592613
1061	0.4730014059	0.0025258436
1062	0.6841835022	0.0711245451
1063	0.6320343799	0.085823359
1064	0.5121488768	0.097116085
1065	0.3515458612	0.1042540003
1066	0.0250976598	0.1091919857
1067	0.001425801	0.0017496027
1068	0.0015247651	0.0023833098
1069	0.0022204368	0.0020876827
1070	0.0022219504	0.0020876827
1071	0.0020864478	0.0017459516
1072	0.0020864478	0.0025568786
1073	0.0020864478	0.0028044331
1074	0.0009337241	0.0022907677
1075	0.0007621227	0.0022907677
1076	0.0009337241	0.0022907677
1077	0.0020864478	0.0018688408
1078	0.0020864478	0
1079	0.0022204368	0
1080	0.0022840327	0.0018688408
1081	0.0018636358	0.0018696221
1082	0.0024051251	0.0017496027
1083	0.0015201006	0.0017496027
1084	0.0024051251	0.0014793029
1085	0.0028477196	0.000935202
1086	0.0028486892	0.0018688408
1087	0.0017035775	0.0018688408
1088	0.0015247651	0.0022907677
1089	0.0068376068	0.0023833098
1090	0.0090244838	0.0023833098
1091	0.0114586488	0.0017496027
1092	0.0153595841	0.0018696221
1093	0.0221393144	0.0009340301
1094	0.027972246	0.0011444266
1095	0.0256524107	0.0011444266
1096	0.0213663239	0.0017496027
1097	0.0143241245	0.002387302
1098	0.0100285251	0.0020964361
1099	0.0185479574	0.00175474
1100	0.0303695071	0.0017569509
1101	0.0411696616	0.0023973411
1102	0.0542876127	0.0023973411
1103	0.051009747	0.0074589323
1104	0.0420423532	0.0066127908
1105	0.0359531089	0.0066127908
1106	0.0321694964	0.0065817462
1107	0.0399805104	0.0058690512
1108	0.056254609	0.0017658506
1109	0.0603615726	0.0024084821
1110	0.0595306903	0.0032103622
1111	0.070618585	0.0043970402
1112	0.0716902357	0.0038601577
1113	0.0789862829	0.003229504
1114	0.0891697541	0.0032377777
1115	0.0818300058	0.0032433171
1116	0.0790006971	0.0035200679
1117	0.0716767988	0.0031842845
1118	0.0645492764	0.0021505376
1119	0.0826978695	0.00319526
1120	0.0949332645	0.002895211
1121	0.0878024207	0.0044339899
1122	0.0755147624	0.0053134268
1123	0.0585152654	0.0044571339
1124	0.0566610057	0.0037735312
1125	0.059308023	0.0015439013
1126	0.0547249954	0.0011969461
1127	0.0776122132	0.0035971271
1128	0.1293416354	0.0117948879
1129	0.1150011579	0.0165202726
1130	0.1242914487	0.0457953184
1131	0.1034269399	0.0549734955
1132	0.0945689026	0.0528602518
1133	0.0963216283	0.0308631286
1134	0.0033828562	0.0014142136
1135	0.0033828562	0.0016739896
1136	0.013470289	0.0230883951
1137	0.5984950755	0.0553253504
1138	0.7115367593	0.0612366061
1139	0.5898964559	0.0561862956
1140	0.4141366954	0.0320177158
1141	0.1427091372	0.0052014751
1142	0.0044475918	0.0025714376
1143	0.0016705775	0.0015961778
1144	0.0015632661	0.0015961778
1145	0.0015632661	0.0010090559
1146	0.0021295768	0.0010090559
1147	0.0025049305	0.0010090559
1148	0.0020429786	0.0010090559
1149	0.0016674631	0.0010090559
1150	0.0010207278	0.0010090559
1151	0.0038716283	0.0010090559
1152	0.0125015487	0.0015961778
1153	0.0150042607	0.0062808678
1154	0.0197665966	0.0062808678
1155	0.0227884993	0.0062808678
1156	0.0231286261	0.0062808678
1157	0.0217802563	0.0063991564
1158	0.0173296035	0.002473905
1159	0.0171783576	0.002473905
1160	0.0154345959	0.0025760855
1161	0.018099849	0.0020217613
1162	0.0239574877	0.0020217613
1163	0.0287954851	0.0010099675
1164	0.0339567577	0.0010099675
1165	0.0292253204	0.0010099675
1166	0.0177212279	0.0015961778
1167	0.0163098865	0.0018894761
1168	0.0199053804	0.0020208477
1169	0.0282314158	0.0020217613
1170	0.0320404645	0.0020217613
1171	0.0343689052	0.0010113378
1172	0.0371730625	0.0010113378
1173	0.0368676118	0.0012380709
1174	0.0358038211	0.0012380709
1175	0.0357816452	0.0012375114
1176	0.0298601291	0.0012375114
1177	0.0225220885	0.0010099675
1178	0.0223951604	0.0015961778
1179	0.01954567	0.0015961778
1180	0.0261918877	0.0015961778
1181	0.0338337388	0.0018894761
1182	0.0295454398	0.0020208477
1183	0.0320721489	0.0012380709
1184	0.0421619194	0.0012375114
1185	0.0717105963	0.0012375114
1186	0.088400306	0.0012375114
1187	0.0976829138	0.0012375114
1188	0.0931460768	0.0012380709
1189	0.081179653	0.0010113378
1190	0.0802795753	0
1191	0.0725253159	0.0010122535
1192	0.0888740879	0.0020263416
1193	0.1038128362	0.0018963283
1194	0.1082882041	0.0016034167
1195	0.0945306449	0.0020309428
1196	0.0600845205	0.0019006361
1197	0.0496657536	0.0029646214
1198	0.0544642638	0.0025948462
1199	0.0914642617	0.0019067002
1200	0.1244087194	0.0020392777
1201	0.1512036193	0.001614399
1202	0.2483603395	0.0073508046
1203	1.8059660029	0.0689087615
1204	1.387301926	0.0671050924
1205	1.150532654	0.0673969875
1206	0.9644480543	0.0683544558
1207	0.7878275917	0.0665520789
1208	0.2629536846	0.0135462387
1209	0.1529195757	0.0028090479
1210	0.1119502628	0.1352547919
1211	0.0980381126	0.1352547919
1212	0.3065326202	0.132854582
1213	0.3615658236	0.1262969175
1214	0.3876459173	0.1259179615
1215	0.4123501362	0.0380053198
1216	0.4307465792	0.0376155654
1217	0.3640063406	0.0396779448
1218	0.3145315203	0.0186109001
1219	0.524402909	0.0686055371
1220	0.794343577	0.1105936949
1221	0.8161070097	0.1263988958
1222	0.7819565726	0.1259349138
1223	0.6277269161	0.1217975092
1224	0.6376082511	0.1065172096
1225	0.3882143777	0.0583195002
1226	0.3576443408	0.0406367456
1227	0.5175438596	0.069878405
1228	0.6671746197	0.0774457568
1229	0.7075445386	0.0898805452
1230	0.6774311579	0.0896782547
1231	0.498739884	0.0709384563
1232	0.4984876106	0.0576494339
1233	0.4367559249	0.0461543653
1234	0.3707001697	0.0576657412
1235	0.6612244966	0.0998451403
1236	0.7160305579	0.1145944911
1237	0.7042414152	0.1144801385
1238	0.6064915738	0.1123378502
1239	0.6391217364	0.0990624591
1240	0.5288613095	0.080964838
1241	0.4450388202	0.0678414278
1242	0.4955012404	0.0683905987
1243	0.5654114138	0.0721945636
1244	0.5470932615	0.0721469226
1245	0.3795691697	0.0421411234
1246	0.4986533102	0.04262113
1247	0.4336459611	0.0482761045
1248	0.3665613877	0.0439572014
1249	0.3660029737	0.0440007003
1250	0.3597461997	0.0440568039
1251	0.2207661794	0.0218243672
1252	0.2524861901	0.0096863943
1253	0.1496512574	0.0618895545
1254	0.3751283019	0.0797855923
1255	0.3754652008	0.0798056663
1256	0.3568601745	0.0798056663
1257	0.369794374	0.081284603
1258	0.3757867972	0.048142231
1259	0.4022149419	0.0304131359
1260	0.4754523613	0.0369920738
1261	0.4746970784	0.0369607706
1262	0.424921547	0.0299301842
1263	0.4489339516	0.0269966571
1264	0.340526532	0.0362470932
1265	0.3527957878	0.0513185177
1266	0.3531566861	0.0513185177
1267	0.3396343644	0.0507902629
1268	0.4230766088	0.0647614275
1269	0.4202018705	0.0598199658
1270	0.5910184133	0.0598199658
1271	0.5910184133	0.0598199658
1272	0.5841582705	0.0599431118
1273	0.4855397694	0.0396138551
1274	0.6341739798	0.0639483497
1275	0.317547798	0.0466438825
1276	0.5064017612	0.0632449901
1277	0.5059576074	0.0631616881
1278	0.4954224312	0.0626936158
1279	0.4095182028	0.0366269935
1280	0.4898946933	0.0364226268
1281	0.9891241549	0.0722582901
1282	0.9025313753	0.0698103466
1283	0.8952238294	0.0694399976
1284	0.8651664987	0.0681391706
1285	0.8560055381	0.0725550297
1286	0.2527912128	0.029149444
1287	0.3593645672	0.0641796052
1288	0.4763786831	0.0647983781
1289	0.4882877732	0.067067481
1290	0.4910191039	0.0671656486
1291	1.1851989653	0.1157053894
1292	1.0228182165	0.0929103291
1293	0.8909603312	0.0933246033
1294	0.9096282057	0.0837752504
1295	0.933466552	0.0803116354
1296	0.2521176849	0.0236999782
1297	0.8139739462	0.0355455274
1298	0.7400413764	0.041581667
1299	0.7288888294	0.0419208047
1300	0.7402145279	0.0613556804
1301	0.7331131999	0.0643228647
1302	0.328990862	0.0613846765
1303	0.3345629625	0.0572305099
1304	0.328779812	0.0593158086
1305	0.1911622496	0.0480584245
1306	0.2294066178	0.0395894245
1307	0.2097750297	0.0386207238
1308	0.1701475883	0.0407933527
1309	0.206263029	0.0354918581
1310	0.1811577262	0.0291209191
1311	0.1577652369	0.0381799775
1312	0.2072387626	0.0350578895
1313	0.2023323734	0.0311856333
1314	0.1653726336	0.0307231302
1315	0.2064755664	0.022073109
1316	0.2379447209	0.0159729223
1317	0.2313697778	0.0116682369
1318	0.2524214273	0.0126100337
1319	0.2501063604	0.0139505496
1320	0.2269834388	0.0140819296
1321	0.2269834388	0.0109667767
1322	0.2137120168	0.0126533852
1323	0.2130082248	0.0099935772
1324	0.2207016603	0.0132780652
1325	0.18625687	0.0136418379
1326	0.1637723572	0.013667426
1327	0.1031346053	0.0148381289
1328	0.1486035375	0.0174132641
1329	0.1409221455	0.0165013788
1330	0.1435682136	0.015835443
1331	0.1535718074	0.015592141
1332	0.1584259085	0.0120543451
1333	0.1126501031	0.0087336848
1334	0.1231076055	0.0081400318
1335	0.133376424	0.0138885586
1336	0.1190801964	0.012967009
1337	0.1313704762	0.0184747177
1338	0.126220858	0.0185142843
1339	0.1351697753	0.0208803473
1340	0.1351697753	0.0173521177
1341	0.1373444841	0.0201290462
1342	0.1373444841	0.017199498
1343	0.1389453067	0.017312501
1344	0.1301636241	0.0111854242
1345	0.1296136805	0.0149160303
1346	0.1283282423	0.0133456792
1347	0.1262771742	0.0138996816
1348	0.128263287	0.0140419453
1349	0.1092296671	0.01379338
1350	0.1222099293	0.01379338
1351	0.1168003033	0.0144474923
1352	0.1137963613	0.0144474923
1353	0.1093789345	0.0160452374
1354	0.1315140804	0.0171093444
1355	0.1129565976	0.0176458509
1356	0.1151931049	0.0176458509
1357	0.1146042397	0.0169321365
1358	0.1068865735	0.0171837979
1359	0.0907708637	0.0153175409
1360	0.0652564899	0.0111932403
1361	0.0776549005	0.0116682369
1362	0.0801664966	0.0162503691
1363	0.0942397209	0.0170462751
1364	0.0860904771	0.0170685455
1365	0.0944548596	0.015462791
1366	0.0672052218	0.0119128088
1367	0.0952432712	0.015441246
1368	0.0867990967	0.0174166142
1369	0.090528727	0.0176312038
1370	0.0932262857	0.0188595409
1371	0.1129932232	0.0208990596
1372	0.0881961328	0.0243818886
1373	0.085690492	0.0241960212
1374	0.0865170576	0.0255798635
1375	0.0877376965	0.0241063909
1376	0.0608409581	0.0191306952
1377	0.0760327778	0.0191306952
1378	0.0737549353	0.0141384105
1379	0.0910902279	0.0211934753
1380	0.1002130513	0.0232472918
1381	0.0923814593	0.0231925399
1382	0.0828802508	0.0186006525
1383	0.0873463977	0.0184525021
1384	0.0967009814	0.0158531089
1385	0.107787114	0.013994896
1386	0.1067867047	0.0167692006
1387	0.1087965467	0.0160183066
1388	0.100625544	0.0167366522
1389	0.0826360408	0.0160159577
1390	0.0643639225	0.0141340247
1391	0.0970613715	0.0122816096
1392	0.0839826496	0.0169935946
1393	0.0911048721	0.0158675274
1394	0.0930496638	0.0161507618
1395	0.0961094872	0.0138050918
1396	0.0365407925	0.0058271855
1397	0.0671277937	0.0138614902
1398	0.0826034213	0.0170087493
1399	0.0730659688	0.0180041855
1400	0.0656834431	0.0175585432
1401	0.0761493877	0.0177861211
1402	0.0693262855	0.0142036986
1403	0.0538883787	0.0045146727
1404	0.0656181413	0.0107035157
1405	0.1152209742	0.012784827
1406	0.120979032	0.017884642
1407	0.1258829316	0.0181068041
1408	0.1276904387	0.0189655897
1409	0.1225905015	0.0158639762
1410	0.0806896159	0.0060661231
1411	0.0790091423	0.0085439089
1412	0.089538713	0.016190071
1413	0.0942680408	0.0176323966
1414	0.096967808	0.0182478018
1415	0.0845673933	0.0182478018
1416	0.0829657981	0.0175948972
1417	0.0096160616	0.0027460647
1418	0.1178230938	0.010650175
1419	0.1267247066	0.0112492292
1420	0.1261244592	0.0145418722
1421	0.1271331075	0.0148300331
1422	0.1236208081	0.0183405391
1423	0.1015276606	0.0324966173
1424	0.1023897842	0.0325542689
1425	0.0921554811	0.0289010987
1426	0.0980253632	0.0289010987
1427	0.1011773545	0.0302026405
1428	0.0783131992	0.007122247
1429	0.0392544132	0.004021705
1430	0.0855022837	0.0147879089
1431	0.0902779518	0.0167636964
1432	0.086284085	0.0202168064
1433	0.1506093049	0.036661681
1434	0.367435141	0.0826931438
1435	0.5834058648	0.0932010445
1436	0.8254074451	0.0709498865
1437	0.8975358773	0.0559564599
1438	0.6018048944	0.0545278008
1439	0.4294129721	0.0347898333
1440	1.2447179942	0.0606226933
1441	1.4858156567	0.2517983377
1442	1.1085333621	0.2312757113
1443	1.0319195323	0.2230333002
1444	0.9542753596	0.2127893505
1445	1.1098619332	0.2252894798
1446	0.8321395527	0.1049315118
1447	0.0095032105	0.0019723244
1448	0.0094618322	0.0021075099
1449	0.0060539799	0.0021075099
1450	0.0060539799	0.0021075099
1451	0.0039575329	0.002685293
1452	0.0039575329	0.0016637807
1453	0.0032359884	0.008613407
1454	0.0051239622	0.0087696769
1455	0.0032453817	0.008613407
1456	0.0039805418	0.0080169385
1457	0.0039863359	0.007594324
1458	0.0032595743	0.0019723244
1459	0.0032595743	0.0019723244
1460	0.0032691052	0.0021075099
1461	0.004009682	0.0021065172
1462	0.004009682	0.0021065172
1463	0.004009682	0.0021075099
1464	0.0040155613	0.0021075099
1465	0.004009682	0.0023584906
1466	0.004009682	0.001974186
1467	0.0040155613	0.0019723244
1468	0.0032835066	0.0019723244
1469	0.0032835066	0.0016677047
1470	0	0.001290581
1471	0.0032931782	0.001290581
1472	0.012830006	0.0016677047
1473	0.0228262735	0.001974186
1474	0.0316058273	0.0026929037
1475	0.0261508125	0.0026980015
1476	0.0764911537	0.0023696682
1477	0.131153807	0.0021215066
1478	0.17914062	0.0184934837
1479	0.1642428724	0.0270168446
1480	1.1821698532	0.0659727885
1481	0.9468086442	0.0731910855
1482	0.965736187	0.0880478674
1483	0.9682629787	0.0906423986
1484	0.7902804676	0.0978091125
1485	0.6484776681	0.1227415811
1486	0.5848679055	0.139293295
1487	0.4582956943	0.1122313807
1488	0.3146997935	0.0578961989
1489	0.4307076078	0.0502075858
1490	0.4020181249	0.0460238148
1491	0.3353611535	0.0499717442
1492	0.3231695177	0.0545747538
1493	0.3085836766	0.0585259861
1494	0.1745111679	0.036898854
1495	0.0027331465	0.001670647
1496	0.0027331465	0.0024494897
1497	0.0027331465	0.0026865054
1498	0.0022338341	0.002004008
1499	0.0022338341	0.0017938772
1500	0	0.0010989618
1501	0.8100042163	0.0010989618
1502	1.1394161813	0.011202567
1503	0.9735578843	0.0573347769
1504	0.840837571	0.0676340357
1505	0.7490421238	0.0697715887
1506	0.9334887417	0.0832033693
1507	0.426460458	0.0727263713
1508	0.3968313819	0.0694227981
1509	0.4676834057	0.0744504258
1510	0.5659202026	0.0799116703
1511	0.5088736457	0.0390832817
1512	0.3260903849	0.0146524582
1513	0.2541873792	0.0060167996
1514	0.1845607726	0.0052810349
1515	0.1304129434	0.0062775354
1516	0.1016772587	0.0055677875
1517	0.0753000263	0.0038409717
1518	0.0583148438	0.0025642442
1519	0.0523370566	0.0012839254
1520	0.0487158561	0.001963069
1521	0.0398933071	0.003062096
1522	0.0317788198	0.0026789836
1523	0.0197791968	0.0019676859
1524	0.0116959064	0.0016637807
1525	0.0097626608	0.002685293
1526	0.0220097493	0.002685293
1527	0.0317788198	0.0023584906
1528	0.0417698447	0.0030736456
1529	0.0327169399	0.0028885492
1530	0.0414101629	0.0026865585
1531	0.0506568301	0.0026865585
1532	0.0611914037	0.0021065172
1533	0.0705001666	0.001290581
1534	0.0716735847	0.0019695387
1535	0.0733445522	0.0023529412
1536	0.0575408941	0.0019676859
1537	0.048753664	0.0019676859
1538	0.0535707241	0.0019676859
1539	0.0586406754	0.002685293
1540	0.0465891477	0.0023584906
1541	0.0488693174	0.001974186
1542	0.0341361894	0.001974186
1543	0.0211110069	0.0012930183
1544	0.0284352112	0.0012930183
1545	0.049586129	0.0010552468
1546	0.0534112856	0.0010552468
1547	0.0539521866	0.0016677047
1548	0.0648338174	0.0016677047
1549	0.0568994803	0.0021065172
1550	0.0637252652	0.0019695387
1551	0.0661676969	0.0016637807
1552	0.0457537612	0.0019676859
1553	0.034327132	0.0059141849
1554	0.024462298	0.0059141849
1555	0.0354875465	0.0059141849
1556	0.041675651	0.0059141849
1557	0.0464915366	0.0056281643
1558	0.0288632925	0.0010517723
1559	0.0196918889	0
1560	0.0388148996	0.0010517723
1561	0.0447674975	0.0010517723
1562	0.0445664636	0.0012875471
1563	0.040428761	0.0012869421
1564	0.0471199098	0.0010502903
1565	0.063485727	0.0010502903
1566	0.074557985	0
1567	0.0716256869	0
1568	0.0573970282	0.0010493045
1569	0.0543135444	0.0016598751
1570	0.056339931	0.0035650566
1571	0.0559736258	0.0042110508
1572	0.0569629548	0.005380724
1573	0.0948729579	0.0033432945
1574	0.1373731932	0.0021174886
1575	0.1704567488	0.0019816675
1576	0.1910651771	0.0016756085
1577	0.2114791661	0.0035971895
1578	0.3167672919	0.0046347096
1579	0.4296189934	0.0054865893
1580	0.5314412004	0.0157004414
1581	0.5967547448	0.0784143218
1582	0.6295302886	0.1079766663
1583	0.632939866	0.1104316885
1584	0.5803496159	0.0944066635
1585	0.4695825664	0.0354502987
1586	1.3428368161	0.0394556657
1587	1.0317230273	0.0913116908
1588	0.7305719022	0.1124257436
1589	0.4387959989	0.1174608426
1590	0.0578099054	0.0642714997
1591	0.0023568096	0.001302241
1592	0.0023568096	0.0019910995
1593	0.0023568096	0.0016835876
1594	0.0023568096	0.0016835876
1595	0.0019259845	0.0016835876
1596	0	0.0016835876
1597	0	0.0016835876
1598	0.0019259845	0.0019929967
1599	0.0141728139	0.0019929967
1600	0.0217216322	0.0013053445
1601	0.0258684637	0.0013053445
1602	0.0234749284	0.0016835876
1603	0.0086567885	0.0046479706
1604	0.0058943964	0.0046479706
1605	0.0068747737	0.0049419546
1606	0.0101639454	0.0051642409
1607	0.0205143851	0.0049419546
1608	0.0214261481	0.001302241
1609	0.0179434553	0.001302241
1610	0.0150957728	0.001302241
1611	0.0102649069	0.001302241
1612	0.0105974786	0.00106277
1613	0.0262068209	0.00106277
1614	0.0265884737	0
1615	0.0253271607	0.0010617607
1616	0.0256789268	0.0012997688
1617	0.0392158696	0.0019835468
1618	0.0463433778	0.0019835468
1619	0.0560315678	0.0016756085
1620	0.0670479695	0.0026992789
1621	0.0803900152	0.0030838233
1622	0.0882823128	0.0030838233
1623	0.0680275656	0.0019769849
1624	0.0321053582	0.0012936291
1625	0.0136065888	0.0012936291
1626	0.0135887558	0.0010567429
1627	0.0168298818	0.0012936291
1628	0.0181826042	0.0012936291
1629	0.0162531326	0.0019769849
1630	0.01789943	0.0019769849
1631	0.02149202	0.0019769849
1632	0.0382456857	0.0016716472
1633	0.037904067	0.0016716472
1634	0.0296594627	0.0012936291
1635	0.0292568623	0.0012936291
1636	0.0371617368	0.0012936291
1637	0.0400891863	0.0012930183
1638	0.058208222	0.0016677047
1639	0.0836128283	0.0019723244
1640	0.0894735683	0.0021075099
1641	0.0920542113	0.0016637807
1642	0.0481166397	0.0012875471
1643	0.016133128	0.0019676859
1644	0.0189403602	0.0019676859
1645	0.0308711758	0.0021025557
1646	0.0481966937	0.0021025557
1647	0.052035181	0.0019676859
1648	0.0325912031	0.0012875471
1649	0.0239882459	0.0019676859
1650	0.0264480801	0.0016637807
1651	0.0337482838	0.0010527627
1652	0.03388647	0.0012899731
1653	0.0174626157	0.0059281532
1654	0.0215359111	0.0058836955
1655	0.0357679237	0.0070030203
1656	0.0559011691	0.0078222283
1657	0.0816486135	0.0080940453
1658	0.0917473673	0.0038590129
1659	0.1169591165	0.0012839254
1660	0.1155986256	0.0012839254
1661	0.1113308946	0.0012845276
1662	0.1025016847	0.0012845276
1663	0.0818571754	0.0012845276
1664	0.0817537952	0.0012845276
1665	0.0680804284	0.0012845276
1666	0.0716266304	0.0012845276
1667	0.0664722473	0.0012839254
1668	0.0661798818	0.0020976247
1669	0.0585709278	0.001963069
1670	0.0749238542	0.0035650566
1671	0.1001391995	0.0048837592
1672	0.1237805764	0.003729101
1673	0.1511747639	0.0035802056
1674	0.2903615847	0.0016716472
1675	0.4681909627	0.0097021922
1676	0.5250634473	0.0193965134
1677	0.4767985725	0.0812436084
1678	0.2125111486	0.094148882
1679	0.1699622212	0.0895304149
1680	0.056591749	0.0584465602
1681	0.0413497635	0.001670647
1682	0.0032359884	0.001670647
1683	0.2076333644	0.0472229851
1684	0.748044346	0.0617840019
1685	0.6647686245	0.0650537549
1686	0.5111897785	0.0558067581
1687	0.3110817441	0.0055979764
1688	0.0027631142	0.0020162921
1689	0.0015603507	0.0015961778
1690	0.0015586066	0.0010099675
1691	0.0013167724	0.0015961778
1692	0.0013167724	0.0018894761
1693	0.0015574461	0.0022573363
1694	0.0015557085	0.0025702782
1695	0.0021216513	0.0030258024
1696	0.0024243966	0.0034187897
1697	0.0040356447	0.002937901
1698	0.01158065	0.0030244382
1699	0.0173441286	0.0027646611
1700	0.0369193248	0.0027646611
1701	0.044554204	0.0012375114
1702	0.0397977928	0.0012380709
1703	0.0309998985	0.0064136669
1704	0.0113018885	0.0062951166
1705	0.0175724497	0.0066110566
1706	0.022000683	0.0061322088
1707	0.0269170082	0.006496289
1708	0.027363471	0.0022624434
1709	0.0256820493	0.0018920399
1710	0.0321103813	0.0015997891
1711	0.0239456571	0.0015997891
1712	0.0239429998	0.0010122535
1713	0.023934346	0.0015997891
1714	0.0239196796	0.0015997891
1715	0.0265958673	0.0018920399
1716	0.0266690014	0.0012380709
1717	0.0367010949	0.0012380709
1718	0.0504196195	0.0012380709
1719	0.0560470837	0.0018920399
1720	0.0635122173	0.0015997891
1721	0.062936998	0.0015997891
1722	0.0573118194	0.0015997891
1723	0.0529660565	0.0010122535
1724	0.0348140304	0
1725	0.0290565069	0
1726	0.0257299223	0.0020254239
1727	0.0354083055	0.0024795046
1728	0.0658974137	0.002581919
1729	0.0895834869	0.0029552141
1730	0.0929699059	0.0027771993
1731	0.074777052	0.0024828765
1732	0.0675312604	0.0020309428
1733	0.0663135172	0.0020309428
1734	0.0774871234	0.0020309428
1735	0.0964500247	0.0020309428
1736	0.0841482097	0.0019006361
1737	0.0880347543	0.0012436934
1738	0.073119656	0.0016070609
1739	0.0658807846	0.0034514681
1740	0.0779496919	0.0049473947
1741	0.0893030895	0.0047408416
1742	0.1047048681	0.003473603
1743	0.1491569916	0.0034831766
