1	0.58634483	7.417828
2	0.516023227	7.43419
3	0.502923482	7.422496
4	0.751877782	7.411115
5	0.711935364	7.403429
6	0.670407897	7.401913
7	0.641308355	7.401681
8	0.753042384	7.435692
9	0.724092216	7.433425
10	0.699568187	7.433646
11	0.678597544	7.434355
12	0.749386701	7.429471
13	0.731838545	7.43148
14	0.713414235	7.431336
15	0.696006246	7.430442
16	0.749089739	7.343603
17	0.734904322	7.306626
18	0.720270088	7.275093
19	0.707043892	7.244401
20	0.748399412	7.177077
21	0.743913017	7.174617
22	0.745904572	7.175759
23	0.744587568	7.174884
24	0.748320408	7.179367
25	0.74663461	7.183026
26	0.746079397	7.183999
27	0.74786327	7.185802
28	0.746120322	7.172448
29	0.748434666	7.174949
30	0.747490806	7.173926
31	0.747523549	7.172829
32	0.746647918	7.174581
33	0.747540224	7.174506
34	0.747484137	7.175435
35	0.748056624	7.177643
36	0.746087249	7.240435
37	0.747888154	7.274216
38	0.757267137	7.308058
39	0.757363758	7.340501
40	0.746848513	7.426892
41	0.749113335	7.427938
42	0.756657794	7.427393
43	0.757768092	7.43008
44	0.748742211	7.429261
45	0.747677901	7.428973
46	0.766844779	7.431148
47	0.764590568	7.433005
48	0.74961941	7.436159
49	0.74835459	7.436446
50	0.766365372	7.439599
51	0.765685317	7.441638
52	0.750421051	7.445186
53	0.74912049	7.445556
54	0.766019781	7.446626
55	0.766043978	7.446068
56	0.751669419	7.456002
57	0.749487417	7.459817
58	0.758011959	7.460783
59	0.756519275	7.461527
60	0.752245574	7.464483
61	0.750690634	7.465768
62	0.761833253	7.464617
63	0.761469241	7.465186
64	0.752089483	7.47007
65	0.751160726	7.469004
66	0.752803394	7.468964
67	0.755175693	7.469289
68	0.754781075	7.46865
69	0.752747129	7.466832
70	0.757930289	7.465075
71	0.75910482	7.462906
72	0.757241158	7.45783
73	0.758542152	7.456724
74	0.765397707	7.454266
75	0.767004342	7.452277
76	0.762895325	7.451026
77	0.769683071	7.447708
78	0.772423143	7.446105
79	0.777348817	7.445808
80	0.774963435	7.445503
81	0.778697018	7.445312
82	0.781792816	7.445761
83	0.787539437	7.444137
84	0.786103132	7.441625
85	0.793197201	7.442932
86	0.798463875	7.441936
87	0.801961266	7.440888
88	0.803053046	7.44174
89	0.813928789	7.441552
90	0.811148325	7.442887
91	0.818140495	7.445909
92	0.82043508	7.452273
93	0.828075887	7.453838
94	0.827675944	7.454151
95	0.833608666	7.456793
96	0.837386253	7.456067
97	0.837948569	7.456421
98	0.842649112	7.456958
99	0.848038433	7.45654
100	0.848524316	7.455372
101	0.850893159	7.455215
102	0.854234697	7.458711
103	0.856877323	7.459116
104	0.859053192	7.458083
105	0.861360085	7.457935
106	0.861463957	7.457178
107	0.865077564	7.455416
108	0.86646743	7.452415
109	0.863615661	7.451846
110	0.870107409	7.448856
111	0.869904123	7.446665
112	0.871115793	7.441098
113	0.872543113	7.438673
114	0.874515252	7.438118
115	0.871648275	7.436978
116	0.873592971	7.434818
117	0.877474462	7.435059
118	0.876413802	7.434764
119	0.874090761	7.436209
120	0.876583869	7.434477
121	0.87907279	7.435259
122	0.875837191	7.431028
123	0.876431514	7.428427
124	0.877429346	7.426787
125	0.876581993	7.42565
126	0.874140716	7.424755
127	0.875157022	7.426353
128	0.873958749	7.428695
129	0.875653269	7.428682
130	0.870891872	7.429204
131	0.87247682	7.428614
132	0.872870393	7.428692
133	0.867995011	7.429257
134	0.863263744	7.428586
135	0.869369259	7.427128
136	0.866763874	7.427726
137	0.862441701	7.425651
138	0.860906844	7.424477
139	0.864663806	7.421749
140	0.861223841	7.420347
141	0.861602492	7.418966
142	0.857115818	7.41764
143	0.858787407	7.420518
144	0.859667449	7.419975
145	0.858925883	7.419937
146	0.853240701	7.420516
147	0.856620845	7.420284
148	0.85748109	7.419965
149	0.855943152	7.421691
150	0.850489127	7.421827
151	0.861341367	7.420339
152	0.866210879	7.422351
153	0.862925244	7.423511
154	0.849918874	7.424702
155	0.861268513	7.425225
156	0.866519369	7.426796
157	0.861672783	7.429901
158	0.848010535	7.432337
159	0.859808415	7.433882
160	0.865259711	7.437532
161	0.859557395	7.439496
162	0.847214934	7.441201
163	0.859709353	7.442879
164	0.862976356	7.445061
165	0.858471601	7.446875
166	0.846574979	7.448981
167	0.858916076	7.449386
168	0.861988531	7.449535
169	0.857746666	7.449588
170	0.846173093	7.450443
171	0.852534035	7.453426
172	0.849017209	7.454303
173	0.849465649	7.454262
174	0.847675507	7.456349
175	0.850070775	7.455823
176	0.849681233	7.455509
177	0.850488734	7.455202
178	0.847926655	7.453742
179	0.85237455	7.449925
180	0.849879094	7.447048
181	0.848808999	7.445265
182	0.850601581	7.446515
183	0.853251959	7.444189
184	0.854797279	7.440944
185	0.854797477	7.439798
186	0.849371108	7.436575
187	0.841864304	7.431239
188	0.847832262	7.427863
189	0.864854301	7.429572
190	0.862971507	7.429408
191	0.841608279	7.427605
192	0.849728437	7.426856
193	0.866036063	7.426992
194	0.862261142	7.425576
195	0.844103265	7.427854
196	0.849050063	7.429942
197	0.869248508	7.404515
198	0.872401864	7.357622
199	0.856040354	7.31258
200	0.880461758	7.20077
201	0.907353746	7.147002
202	0.903029017	7.115655
203	0.88792424	7.071636
204	0.901882989	6.994465
205	0.929814945	6.95023
206	0.943101275	6.920627
207	0.93058206	6.886634
208	0.936156996	6.814441
209	0.947045459	6.76289
210	0.956800378	6.733103
211	0.960843443	6.703648
212	0.963714967	6.630923
213	0.97195448	6.58536
214	0.983222154	6.558139
215	0.987101259	6.527581
216	0.990736746	6.457075
217	0.995071546	6.431773
218	0.998592924	6.440297
219	1	6.447714
220	0.986897237	6.466238
221	0.982948956	6.468099
222	0.994720317	6.468591
223	0.994975121	6.469525
224	0.988221183	6.467945
225	0.988887938	6.468304
226	0.98364851	6.467614
227	0.989233201	6.468368
228	0.987857829	6.467602
229	0.988477174	6.468592
230	0.981896389	6.468032
231	0.988210586	6.469063
232	0.986132639	6.469209
233	0.98826119	6.467443
234	0.982614875	6.468167
235	0.986179337	6.467808
236	0.984956379	6.468255
237	0.988266224	6.467263
238	0.981935362	6.46742
239	0.984033991	6.467013
240	0.982464286	6.462873
241	0.983461655	6.457932
242	0.950743877	6.456495
243	0.924109991	6.45678
244	0.902318345	6.457315
245	0.935350285	6.460284
246	0.936800795	6.46516
247	0.946494671	6.468034
248	0.904224095	6.467815
249	0.929582104	6.467395
250	0.934579321	6.467358
251	0.944700856	6.4678
252	0.902648895	6.467337
253	0.925353194	6.46707
254	0.929589371	6.467441
255	0.946278908	6.466857
256	0.903776485	6.467049
257	0.920974784	6.468245
258	0.926707602	6.467013
259	0.943472529	6.468518
260	0.902890995	6.471834
261	0.920907369	6.478466
262	0.952825182	6.478376
263	0.998739569	6.478028
264	0.976579472	6.476995
265	0.974955559	6.401765
266	0.98183519	6.39222
267	0.985243334	6.402877
268	0.983102579	6.409829
269	0.968713865	6.423005
270	0.971847622	6.430885
271	0.97185454	6.433328
272	0.974367975	6.436694
273	0.964098849	6.439878
274	0.965775068	6.43944
275	0.962333462	6.440073
276	0.968197605	6.439222
277	0.961422096	6.438151
278	0.964887988	6.439379
279	0.96262649	6.437072
280	0.962425422	6.438404
281	0.959374261	6.437553
282	0.960004896	6.438012
283	0.958671896	6.436966
284	0.958477212	6.43832
285	0.939727093	6.51083
286	0.935709523	6.518696
287	0.941139795	6.502827
288	0.941722137	6.49595
289	0.942141908	6.481761
290	0.939666486	6.474306
291	0.946277451	6.470254
292	0.942915758	6.466229
293	0.942043912	6.464439
294	0.941133788	6.462933
295	0.946827986	6.463261
296	0.941689899	6.462999
297	0.943030581	6.464212
298	0.936817699	6.463829
299	0.940719956	6.464939
300	0.941703612	6.464542
301	0.940820798	6.464091
302	0.935166144	6.463795
303	0.94073412	6.464962
304	0.940135735	6.463931
305	0.942831587	6.464504
306	0.933945669	6.463183
307	0.941646599	6.464957
308	0.936761514	6.464229
309	0.939784353	6.463798
310	0.932707134	6.463046
311	0.93869401	6.464008
312	0.938862805	6.465254
313	0.938249363	6.46429
314	0.933798508	6.46443
315	0.93749698	6.464295
316	0.935877245	6.465241
317	0.935189158	6.46355
318	0.931316086	6.463507
319	0.935272681	6.46313
320	0.933705787	6.463446
321	0.932782661	6.46362
322	0.951466841	6.460668
323	0.935694559	6.463426
324	0.944587562	6.435564
325	0.905792338	6.458282
326	0.939785791	6.465704
327	0.94548595	6.472649
328	0.948866516	6.473442
329	0.906238829	6.473719
330	0.935601224	6.473124
331	0.945238408	6.473107
332	0.943757806	6.471783
333	0.909498693	6.472718
334	0.932371423	6.472793
335	0.942048245	6.472447
336	0.943839	6.472883
337	0.90716528	6.473953
338	0.930548936	6.473103
339	0.942399877	6.473959
340	0.940500338	6.473219
341	0.906058621	6.474163
342	0.910154201	6.47703
343	0.936746516	6.472968
344	0.92613018	6.501948
345	0.925057343	6.479889
346	0.918379194	6.472855
347	0.921835483	6.464987
348	0.921182154	6.464468
349	0.92382327	6.463813
350	0.918626373	6.465652
351	0.917026874	6.465056
352	0.920047713	6.466093
353	0.916002327	6.464647
354	0.916071986	6.465469
355	0.91583164	6.466061
356	0.914276317	6.465162
357	0.914037366	6.465622
358	0.9135132	6.465453
359	0.913097285	6.465626
360	0.917536353	6.465855
361	0.915608477	6.464971
362	0.90681513	6.465487
363	0.910294453	6.465761
364	0.916367128	6.466015
365	0.912578489	6.465223
366	0.905036646	6.465241
367	0.907471242	6.464816
368	0.912411334	6.465198
